   1.0000000000000000     
   0.0000000000000000        8.8817841970012523E-016
  -2.1273121985766790E-006   2.2204460492503131E-014
  -2.3400772211474994E-005   1.1191048088221578E-013
  -7.4359476289425106E-005   9.6811447747313650E-014
  -1.2534058167834486E-004   5.5955240441107890E-014
  -1.7635943829587619E-004   1.3589129821411916E-013
  -2.2743139475370168E-004   9.1482377229112899E-014
  -2.7857179782669514E-004   3.2862601528904634E-014
  -3.2979599192225990E-004   1.0391687510491465E-013
  -3.8111931854990935E-004   1.5099033134902129E-014
  -4.3255711579114368E-004   9.4146912488213275E-014
  -4.8412471776967692E-004   4.1744385725905886E-014
  -5.3583745412206867E-004   2.9309887850104133E-014
  -5.8771064946881388E-004   3.3750779948604759E-014
  -6.3975962288594524E-004   9.7699626167013776E-015
  -6.9199968737720236E-004   3.5527136788005009E-014
  -8.3230132285293636E-004   1.5987211554602254E-013
  -9.7435854686940624E-004   8.7929663550312398E-014
  -1.1184604448116287E-003   1.6875389974302379E-014
  -1.2648956016385695E-003   6.7501559897209518E-014
  -1.4139520319440405E-003   4.2632564145606011E-014
  -1.5659171104297712E-003   1.2878587085651816E-013
  -1.7210775028402919E-003   6.3948846218409017E-014
  -1.8797190974087241E-003   1.1546319456101628E-014
  -2.0421269368619778E-003   9.9475983006414026E-014
  -2.2085851510331989E-003   6.9277916736609768E-014
  -2.3793768901285996E-003   9.8587804586713901E-014
  -2.5547842586950546E-003   1.7319479184152442E-014
  -2.7350882503340192E-003   6.8389738316909643E-014
  -2.9205686832064781E-003   5.0182080713057076E-014
  -3.1115041363727132E-003   7.3718808835110394E-014
  -3.5315516877359211E-003   3.7303493627405260E-014
  -3.9794136583774439E-003   4.7961634663806763E-014
  -4.4576075349934139E-003   4.4408920985006262E-014
  -4.9686194808992211E-003   4.5297099404706387E-014
  -5.5149020594807436E-003   4.7073456244106637E-014
  -6.0988720595463114E-003   4.3964831775156199E-014
  -6.7229084282071786E-003   4.3076653355456074E-014
  -7.7229084282071786E-003   4.7073456244106637E-014
  -8.1270594373342702E-003   4.9293902293356950E-014
  -8.5312104464613618E-003   4.8849813083506888E-014
  -8.9353614555884534E-003   4.6629367034256575E-014
  -9.3395124647155450E-003   4.5297099404706387E-014
  -9.7436634738426366E-003   4.2632564145606011E-014
  -1.0147814482969728E-002   4.5741188614556449E-014
  -1.0551965492096820E-002   4.3076653355456074E-014
  -1.0956116501223911E-002   4.3520742565306136E-014
  -1.1360267510351003E-002   4.2632564145606011E-014
  -1.1764418519478095E-002   4.1744385725905886E-014
  -1.2168569528605186E-002   4.3520742565306136E-014
  -1.2572720537732278E-002   4.4408920985006262E-014
  -1.2976871546859369E-002   4.2632564145606011E-014
  -1.3381022555986461E-002   4.4408920985006262E-014
  -1.3785173565113553E-002   4.5297099404706387E-014
  -1.4189324574240644E-002   4.3520742565306136E-014
  -1.4593475583367736E-002   4.6185277824406512E-014
  -1.4997626592494828E-002   4.4408920985006262E-014
  -1.5401777601621919E-002   4.4853010194856324E-014
  -1.5805928610749011E-002   4.4408920985006262E-014
  -1.6210079619876104E-002   4.2632564145606011E-014
  -1.6857657767413076E-002   4.3520742565306136E-014
  -1.7719713566568304E-002   4.3964831775156199E-014
  -1.8581769365723533E-002   4.4408920985006262E-014
  -1.9443825164878761E-002   4.5297099404706387E-014
  -2.0305880964033990E-002   4.6185277824406512E-014
  -2.1167936763189218E-002   4.6629367034256575E-014
  -2.2029992562344447E-002   4.5297099404706387E-014
  -2.2892048361499676E-002   4.5297099404706387E-014
  -2.3754104160654904E-002   4.5741188614556449E-014
  -2.4616159959810133E-002   4.7073456244106637E-014
  -2.5478215758965361E-002   4.5741188614556449E-014
  -2.6340271558120590E-002   4.5297099404706387E-014
  -2.7202327357275818E-002   4.4408920985006262E-014
  -2.8064383156431047E-002   4.5297099404706387E-014
  -2.8926438955586276E-002   4.4408920985006262E-014
  -2.9788494754741504E-002   4.3964831775156199E-014
  -3.0650550553896733E-002   4.4408920985006262E-014
  -3.1512606353051961E-002   4.4408920985006262E-014
  -3.2374662152207190E-002   4.4408920985006262E-014
  -3.3236717951362418E-002   4.3520742565306136E-014
  -3.4098773750517647E-002   4.3520742565306136E-014
  -3.4960829549672875E-002   4.3520742565306136E-014
  -3.5822885348828104E-002   4.3964831775156199E-014
  -3.6684941147983333E-002   4.3520742565306136E-014
  -3.7546996947138561E-002   4.3076653355456074E-014
  -3.8409052746293790E-002   4.2632564145606011E-014
  -3.9271108545449018E-002   4.3520742565306136E-014
  -4.0133164344604247E-002   4.3076653355456074E-014
  -4.0995220143759475E-002   4.3076653355456074E-014
  -4.1857275942914704E-002   4.3076653355456074E-014
  -4.2719331742069933E-002   4.3076653355456074E-014
  -4.3581387541225161E-002   4.2632564145606011E-014
  -4.4443443340380390E-002   4.3520742565306136E-014
  -4.5305499139535618E-002   4.3964831775156199E-014
  -4.6167554938690847E-002   4.3520742565306136E-014
  -4.7029610737846075E-002   4.3964831775156199E-014
  -4.7891666537001304E-002   4.3964831775156199E-014
  -4.8753722336156533E-002   4.4408920985006262E-014
  -4.9615778135311761E-002   4.3520742565306136E-014
  -5.0477833934466990E-002   4.3076653355456074E-014
  -5.1339889733622218E-002   4.3076653355456074E-014
  -5.2201945532777447E-002   4.3520742565306136E-014
  -5.3064001331932675E-002   4.3964831775156199E-014
  -5.3926057131087904E-002   4.3076653355456074E-014
  -5.4788112930243132E-002   4.3520742565306136E-014
  -5.5650168729398361E-002   4.3520742565306136E-014
  -5.6512224528553590E-002   4.3520742565306136E-014
  -5.7374280327708818E-002   4.3964831775156199E-014
  -5.8236336126864047E-002   4.3964831775156199E-014
  -5.9098391926019275E-002   4.3076653355456074E-014
  -5.9960447725174504E-002   4.3520742565306136E-014
  -6.0822503524329732E-002   4.3520742565306136E-014
  -6.1684559323484961E-002   4.3964831775156199E-014
  -6.2546615122640190E-002   4.3520742565306136E-014
  -6.3408670921795418E-002   4.3520742565306136E-014
  -6.4270726720950647E-002   4.3520742565306136E-014
  -6.5132782520105875E-002   4.3520742565306136E-014
  -6.5994838319261104E-002   4.3520742565306136E-014
  -6.6856894118416332E-002   4.3076653355456074E-014
  -6.7718949917571561E-002   4.3520742565306136E-014
  -6.8581005716726789E-002   4.3520742565306136E-014
  -6.9443061515882018E-002   4.2632564145606011E-014
  -7.0305117315037247E-002   4.3076653355456074E-014
  -7.1167173114192475E-002   4.3076653355456074E-014
  -7.2029228913347704E-002   4.3520742565306136E-014
  -7.2891284712502932E-002   4.3520742565306136E-014
  -7.3753340511658161E-002   4.3964831775156199E-014
  -7.4615396310813389E-002   4.3520742565306136E-014
  -7.5477452109968618E-002   4.3964831775156199E-014
  -7.6339507909123847E-002   4.3520742565306136E-014
  -7.7201563708279075E-002   4.3520742565306136E-014
  -7.8063619507434304E-002   4.3520742565306136E-014
  -7.8925675306589532E-002   4.3520742565306136E-014
  -7.9787731105744761E-002   4.3520742565306136E-014
  -8.0649786904899989E-002   4.3964831775156199E-014
  -8.1511842704055218E-002   4.3964831775156199E-014
  -8.2373898503210446E-002   4.3964831775156199E-014
  -8.3235954302365675E-002   4.3520742565306136E-014
  -8.4098010101520904E-002   4.3520742565306136E-014
  -8.4960065900676132E-002   4.3964831775156199E-014
  -8.5822121699831361E-002   4.3520742565306136E-014
  -8.6684177498986589E-002   4.3520742565306136E-014
  -8.7546233298141818E-002   4.3964831775156199E-014
  -8.8408289097297046E-002   4.3076653355456074E-014
  -8.9270344896452275E-002   4.3520742565306136E-014
  -9.0132400695607504E-002   4.3964831775156199E-014
  -9.0994456494762732E-002   4.4408920985006262E-014
  -9.1856512293917961E-002   4.3520742565306136E-014
  -9.2718568093073189E-002   4.3964831775156199E-014
  -9.3580623892228418E-002   4.3964831775156199E-014
  -9.4442679691383646E-002   4.3964831775156199E-014
  -9.5304735490538875E-002   4.3964831775156199E-014
  -9.6166791289694104E-002   4.4408920985006262E-014
  -9.7028847088849332E-002   4.3964831775156199E-014
  -9.7890902888004561E-002   4.3964831775156199E-014
  -9.8752958687159789E-002   4.4408920985006262E-014
  -9.9615014486315018E-002   4.4853010194856324E-014
 -0.10047707028547025        4.4408920985006262E-014
 -0.10133912608462547        4.4408920985006262E-014
 -0.10220118188378070        4.4853010194856324E-014
 -0.10306323768293593        4.4853010194856324E-014
 -0.10392529348209116        4.4853010194856324E-014
 -0.10478734928124639        4.4853010194856324E-014
 -0.10564940508040162        4.4853010194856324E-014
 -0.10651146087955685        4.4853010194856324E-014
 -0.10737351667871207        4.4408920985006262E-014
 -0.10823557247786730        4.4853010194856324E-014
 -0.10909762827702253        4.4408920985006262E-014
 -0.10995968407617776        4.5297099404706387E-014
 -0.11082173987533299        4.5297099404706387E-014
 -0.11168379567448822        4.4853010194856324E-014
 -0.11254585147364345        4.5297099404706387E-014
 -0.11340790727279867        4.4853010194856324E-014
 -0.11426996307195390        4.4408920985006262E-014
 -0.11513201887110913        4.4853010194856324E-014
 -0.11599407467026436        4.4853010194856324E-014
 -0.11685613046941959        4.4853010194856324E-014
 -0.11771818626857482        4.5297099404706387E-014
 -0.11858024206773005        4.5297099404706387E-014
 -0.11944229786688527        4.5297099404706387E-014
 -0.12030435366604050        4.5297099404706387E-014
 -0.12116640946519573        4.5297099404706387E-014
 -0.12202846526435096        4.4853010194856324E-014
 -0.12289052106350619        4.5297099404706387E-014
 -0.12375257686266142        4.5297099404706387E-014
 -0.12461463266181665        4.5297099404706387E-014
 -0.12547668846097187        4.5297099404706387E-014
 -0.12633874426012712        4.5297099404706387E-014
 -0.12894664457567950        4.5297099404706387E-014
 -0.13155454489123189        4.4853010194856324E-014
 -0.13416244520678428        4.5297099404706387E-014
 -0.13677034552233666        4.5741188614556449E-014
 -0.13937824583788905        4.4853010194856324E-014
 -0.14198614615344143        4.5297099404706387E-014
 -0.14459404646899382        4.5741188614556449E-014
 -0.14720194678454621        4.5297099404706387E-014
 -0.14980984710009859        4.5297099404706387E-014
 -0.15241774741565098        4.4853010194856324E-014
 -0.15502564773120336        4.5297099404706387E-014
 -0.15763354804675575        4.5297099404706387E-014
 -0.16024144836230814        4.5297099404706387E-014
 -0.16284934867786052        4.5741188614556449E-014
 -0.16545724899341291        4.5297099404706387E-014
 -0.16806514930896529        4.5297099404706387E-014
 -0.17067304962451768        4.5297099404706387E-014
 -0.17328094994007007        4.5297099404706387E-014
 -0.17588885025562245        4.5297099404706387E-014
 -0.17849675057117484        4.5297099404706387E-014
 -0.18110465088672723        4.5297099404706387E-014
 -0.18371255120227961        4.5741188614556449E-014
 -0.18632045151783200        4.6185277824406512E-014
 -0.18892835183338438        4.5741188614556449E-014
 -0.19153625214893677        4.6185277824406512E-014
 -0.19414415246448916        4.5741188614556449E-014
 -0.19675205278004154        4.5741188614556449E-014
