     -0.9924706636433634      0.0000000005820766      0.0000000000000000     -2.2587883683026786      0.0000000000000000
     -0.9924706623662619      0.0000048057294716     -0.0012006713416711     -2.2587877414788702     -0.0000021273121986
     -0.9924705091141505      0.0000528571721347     -0.0132069553958949     -2.2587125418347718     -0.0000234007722115
     -0.9924691036432481      0.0001679408305086     -0.0419499318492165     -2.2580231207878216     -0.0000743594762894
     -0.9924662330883697      0.0002830216364910     -0.0706538343025795     -2.2566162861555545     -0.0001253405816783
     -0.9924618975312972      0.0003980976357744     -0.0992920185856581     -2.2544946326669111     -0.0001763594382959
     -0.9924560970955451      0.0005131668747725     -0.1278380415081624     -2.2516620646147620     -0.0002274313947537
     -0.9924488319463530      0.0006282274009138     -0.1562657407917592     -2.2481237779968022     -0.0002785717978267
     -0.9924401022906718      0.0007432772629342     -0.1845493132100361     -2.2438862368571599     -0.0003297959919223
     -0.9924299083771490      0.0008583145111699     -0.2126633904520204     -2.2389571440289116     -0.0003811193185499
     -0.9924182504961107      0.0009733371978502     -0.2405831122493322     -2.2333454065232097     -0.0004325571157911
     -0.9924051289795391      0.0010883433773896     -0.2682841963363556     -2.2270610958527803     -0.0004841247177697
     -0.9923905442010493      0.0012033311066798     -0.2957430048463379     -2.2201154036160133     -0.0005358374541221
     -0.9923744965758604      0.0013182984453813     -0.3229366067834613     -2.2125205927018796     -0.0005877106494688
     -0.9923569865607654      0.0014332434562146     -0.3498428362512120     -2.2042899445053470     -0.0006397596228859
     -0.9923380146540975      0.0015481642052510     -0.3764403461601170     -2.1954377025676775     -0.0006919996873772
     -0.9922803142256348      0.0018543202539973     -0.4456680563908536     -2.1689261359195795     -0.0008323013228529
     -0.9922122450338410      0.0021602538642386     -0.5122056098005829     -2.1384237927238479     -0.0009743585468694
     -0.9921338208221803      0.0024659288733074     -0.5757483841631602     -2.1042782057684910     -0.0011184604448116
     -0.9920450574128149      0.0027713093941777     -0.6360449477286019     -2.0668612541346740     -0.0012648956016386
     -0.9919459726983265      0.0030763598537148     -0.6928980551840147     -2.0265600494699925     -0.0014139520319440
     -0.9918365866323645      0.0033810450305922     -0.7461639863884587     -1.9837682296780390     -0.0015659171104298
     -0.9917169212192317      0.0036853300928333     -0.7957504408073303     -1.9388779584023286     -0.0017210775028403
     -0.9915870005024213      0.0039891806349409     -0.8416132466080716     -1.8922728525864416     -0.0018797190974087
     -0.9914468505521120      0.0042925627145754     -0.8837521655802381     -1.8443219816727192     -0.0020421269368620
     -0.9912964994516359      0.0045954428887423     -0.9222060758513123     -1.7953750073159365     -0.0022085851510332
     -0.9911359772829352      0.0048977882494552     -0.9570477977490019     -1.7457584668008834     -0.0023793768901286
     -0.9909653161110165      0.0051995664588346     -0.9883787988280710     -1.6957731497632111     -0.0025547842586951
     -0.9907845499674245      0.0055007457836102     -1.0163239768292482     -1.6456924776614448     -0.0027350882503340
     -0.9905937148327449      0.0058012951289904     -1.0410266785279700     -1.5957617686081929     -0.0029205686832065
     -0.9903928486181609      0.0061011840718663     -1.0626440716583514     -1.5461982554332201     -0.0031115041363727
     -0.9899386335470438      0.0067285704660477     -1.0987422410199135     -1.4441381188004492     -0.0035315516877359
     -0.9894407689813093      0.0073526510197119     -1.1235852798239987     -1.3458915137430660     -0.0039794136583774
     -0.9888996863576253      0.0079731769820289     -1.1387766303944751     -1.2524051000427969     -0.0044576075349934
     -0.9883158520144403      0.0085899163227538     -1.1458374329518348     -1.1642581662232034     -0.0049686194808992
     -0.9876897661668721      0.0092026548350359     -1.1461576786646424     -1.0817404435432050     -0.0055149020594807
     -0.9870219618170762      0.0098111971594921     -1.1409724657500246     -1.0049231765682993     -0.0060988720595463
     -0.9863130036045219      0.0104153677259524     -1.1313559106457087     -0.9337198123871070     -0.0067229084282072
     -0.9851914833741283      0.0112996917496291     -1.1109491377684528     -0.8383607647977659     -0.0077229084282072
     -0.9847443420032993      0.0116317182558958     -1.1017339246079823     -0.8051760327645054     -0.0081270594373343
     -0.9843009892258660      0.0119508647480613     -1.0922234846049348     -0.7745728018650889     -0.0085312104464614
     -0.9838615190672579      0.0122581173875631     -1.0825375867961959     -0.7462746441642317     -0.0089353614555885
     -0.9834259831359835      0.0125543580145538     -1.0727676384107001     -0.7200408336215340     -0.0093395124647155
     -0.9829944006807074      0.0128403775296235     -1.0629833259844395     -0.6956612857830083     -0.0097436634738426
     -0.9825667663085617      0.0131168873746651     -1.0532376293409902     -0.6729522012547268     -0.0101478144829697
     -0.9821430559331209      0.0133845293836254     -1.0435706277290000     -0.6517523424745656     -0.0105519654920968
     -0.9817232313750628      0.0136438842431881     -1.0340124045408909     -0.6319198647599295     -0.0109561165012239
     -0.9813072439320498      0.0138954787716272     -1.0245852755545577     -0.6133296243846750     -0.0113602675103510
     -0.9808950371560112      0.0141397921940721     -1.0153055066603518     -0.5958708929882073     -0.0117644185194781
     -0.9804865490180485      0.0143772615655108     -1.0061846441811766     -0.5794454159489687     -0.0121685695286052
     -0.9800817135980840      0.0146082864693865     -0.9972305496124438     -0.5639657609035928     -0.0125727205377323
     -0.9796804624041314      0.0148332330995381     -0.9884482076595966     -0.5493539106029358     -0.0129768715468594
     -0.9792827254018260      0.0150524378161964     -0.9798403595245129     -0.5355400614468665     -0.0133810225559865
     -0.9788884318165161      0.0152662102524097     -0.9714080008393284     -0.5224615952442806     -0.0137851735651136
     -0.9784975107562757      0.0154748360352555     -0.9631507742855427     -0.5100621970342790     -0.0141893245742406
     -0.9781098916935471      0.0156785791761441     -0.9550672799176421     -0.4982910962635242     -0.0145934755833677
     -0.9777255048349369      0.0158776841761192     -0.9471553209194605     -0.4871024123472111     -0.0149976265924948
     -0.9773442814023685      0.0160723778850424     -0.9394120985117453     -0.4764545887516913     -0.0154017776016219
     -0.9769661538439005      0.0162628711476754     -0.9318343666749968     -0.4663099023227811     -0.0158059286107490
     -0.9765910559886979      0.0164493602647559     -0.9244185550133716     -0.4566340367312210     -0.0162100796198761
     -0.9759961854143192      0.0167402805682725     -0.9128640896547883     -0.4420303792677883     -0.0168576577674131
     -0.9752156642552988      0.0171135039610403     -0.8980844402945001     -0.4241391235037569     -0.0177197135665683
     -0.9744476005703581      0.0174719918470044     -0.8839557284586066     -0.4078085178031812     -0.0185817693657235
     -0.9736914501266253      0.0178170042266768     -0.8704388721410957     -0.3928461269560328     -0.0194438251648788
     -0.9729467018695376      0.0181496487643326     -0.8574960983838055     -0.3790898806801445     -0.0203058809640340
     -0.9722128765380190      0.0184709043882332     -0.8450914810215849     -0.3664023352810607     -0.0211679367631892
     -0.9714895249434039      0.0187816405062932     -0.8331912044279993     -0.3546661810820487     -0.0220299925623444
     -0.9707762261003540      0.0190826327741272     -0.8217636567593876     -0.3437806935609126     -0.0228920483614997
     -0.9700725853261575      0.0193745761285309     -0.8107794187786673     -0.3336589062888045     -0.0237541041606549
     -0.9693782323788273      0.0196580956341906     -0.8002111906032757     -0.3242253410004408     -0.0246161599598101
     -0.9686928196749451      0.0199337555682044     -0.7900336835205437     -0.3154141714143672     -0.0254782157589654
     -0.9680160206093333      0.0202020670742788     -0.7802234942043272     -0.3071677275063773     -0.0263402715581206
